ダウンロードした時刻：2021/02/03 17:38:32

,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳
2020/3/15,-0.9,8,1,4.4,8,1,-5.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/16,-1.1,8,1,3.6,8,1,-5.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/17,0.4,8,1,7.0,8,1,-6.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/18,4.8,5,1,10.0,5,1,-0.2,5,1,0.0,5,1,0,5,1,0,5,1,,0,1,,0,1
2020/3/19,5.8,8,1,11.2,8,1,-1.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/20,5.4,8,1,11.3,8,1,0.2,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/21,6.1,8,1,12.5,8,1,-0.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/22,4.4,8,1,11.0,8,1,-2.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/23,0.9,8,1,7.1,8,1,-3.5,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/24,-0.2,8,1,5.0,8,1,-5.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/25,1.6,8,1,10.5,8,1,-6.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/26,3.4,8,1,12.1,8,1,-5.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/27,6.5,8,1,10.5,8,1,-1.6,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/28,4.4,8,1,8.9,8,1,-0.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/29,2.1,8,1,8.5,8,1,-4.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/30,1.9,8,1,9.4,8,1,-6.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/31,4.2,8,1,10.0,8,1,-4.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/1,8.5,8,1,12.2,8,1,5.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/2,6.0,8,1,10.4,8,1,-1.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/3,5.1,8,1,15.4,8,1,-3.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/4,8.4,8,1,14.8,8,1,-0.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/5,4.8,8,1,9.6,8,1,-0.3,8,1,6.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/6,2.1,8,1,8.4,8,1,-2.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/7,3.9,8,1,9.0,8,1,-2.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/8,5.4,8,1,12.5,8,1,-3.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/9,3.1,8,1,8.1,8,1,0.2,8,1,10.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/10,3.6,8,1,7.6,8,1,0.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/11,3.3,8,1,9.1,8,1,-2.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/12,2.5,8,1,9.5,8,1,-4.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/13,2.9,8,1,11.0,8,1,-4.5,8,1,0.0,8,1,0,8,1,0,5,1,,0,1,,0,1
2020/4/14,5.0,8,1,12.4,8,1,-1.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/15,4.2,8,1,10.8,8,1,0.0,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/16,3.5,8,1,10.1,8,1,-3.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/17,4.3,8,1,13.2,8,1,-4.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/18,6.6,8,1,12.7,8,1,-2.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/19,8.5,8,1,16.5,8,1,0.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/20,6.4,8,1,11.5,8,1,-2.1,8,1,23.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/21,7.9,8,1,13.7,8,1,0.9,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/22,6.0,8,1,11.5,8,1,2.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/23,4.1,8,1,9.4,8,1,0.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/24,4.1,8,1,10.3,8,1,-2.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/25,5.4,8,1,9.6,8,1,-0.5,8,1,9.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/26,7.2,8,1,11.1,8,1,5.1,8,1,5.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/27,4.6,8,1,9.6,8,1,0.9,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/28,6.5,8,1,13.0,8,1,0.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/29,6.4,8,1,11.7,8,1,1.1,8,1,14.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/4/30,8.7,8,1,15.9,8,1,-1.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/1,10.6,8,1,16.6,8,1,7.7,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/2,11.7,8,1,18.1,8,1,8.3,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/3,14.5,8,1,21.2,8,1,8.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/4,11.9,8,1,15.5,8,1,9.3,8,1,5.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/5,8.3,8,1,13.0,8,1,3.3,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/6,6.4,8,1,12.1,8,1,0.3,8,1,6.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/7,9.1,8,1,15.9,8,1,4.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/8,12.1,8,1,22.8,8,1,0.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/9,14.1,8,1,20.7,8,1,8.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/10,10.5,8,1,12.2,8,1,9.2,8,1,10.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/11,11.8,8,1,19.3,8,1,7.6,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/12,13.3,8,1,18.6,8,1,5.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/13,13.0,8,1,18.4,8,1,7.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/14,12.8,8,1,19.5,8,1,7.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/15,12.7,8,1,24.3,8,1,6.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/16,9.0,8,1,11.6,8,1,6.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/17,12.0,8,1,18.7,8,1,5.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/18,8.5,8,1,11.6,8,1,5.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/19,8.5,8,1,14.2,8,1,4.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/20,7.2,8,1,10.8,8,1,3.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/21,7.3,8,1,13.5,8,1,-0.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/22,8.2,8,1,12.9,8,1,3.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/23,10.3,8,1,12.7,8,1,7.3,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/24,11.2,8,1,14.1,8,1,9.6,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/25,14.1,8,1,21.0,8,1,9.7,8,1,12.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/26,13.8,8,1,19.9,8,1,9.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/27,11.4,8,1,13.0,8,1,9.5,8,1,7.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/28,13.1,8,1,19.5,8,1,7.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/29,17.8,8,1,26.3,8,1,10.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/30,19.2,8,1,28.6,8,1,7.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/5/31,15.8,8,1,23.9,8,1,7.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/1,15.9,8,1,24.3,5,1,6.4,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/2,15.7,8,1,21.6,5,1,11.9,5,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/3,16.8,8,1,23.7,8,1,10.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/4,16.3,8,1,22.4,8,1,7.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/5,17.2,8,1,25.0,8,1,13.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/6,15.1,8,1,19.8,8,1,12.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/7,14.7,8,1,21.1,8,1,10.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/8,15.2,8,1,19.8,8,1,11.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/9,16.7,8,1,22.0,8,1,10.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/10,18.4,8,1,24.6,8,1,11.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/11,17.5,8,1,22.4,8,1,14.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/12,18.8,8,1,26.0,8,1,11.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/13,19.5,8,1,27.5,8,1,11.7,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/14,18.3,8,1,24.1,8,1,11.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/15,17.4,8,1,21.0,5,1,15.6,5,1,0.0,5,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/16,16.4,8,1,20.6,8,1,15.0,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/17,16.6,8,1,21.7,8,1,13.8,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/18,15.3,8,1,19.2,8,1,13.1,8,1,5.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/19,16.7,8,1,21.5,8,1,14.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/20,15.4,8,1,20.2,8,1,11.3,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/21,15.2,8,1,20.8,8,1,9.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/22,16.6,8,1,19.7,8,1,13.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/23,19.1,8,1,24.4,8,1,15.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/24,16.6,8,1,20.6,8,1,14.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/25,15.0,8,1,17.0,8,1,14.0,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/26,15.2,8,1,17.2,8,1,13.7,8,1,3.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/27,16.1,8,1,20.0,8,1,14.0,8,1,7.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/28,15.4,8,1,16.7,8,1,14.3,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/29,14.4,8,1,16.0,8,1,13.3,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/6/30,17.3,8,1,21.4,5,1,13.5,5,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/1,20.2,8,1,27.1,8,1,17.2,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/2,18.1,8,1,20.7,8,1,16.8,8,1,13.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/3,19.3,8,1,25.1,8,1,16.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/4,16.9,8,1,19.5,8,1,15.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/5,17.2,8,1,21.2,8,1,15.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/6,18.2,8,1,23.3,8,1,15.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/7,18.1,8,1,20.5,8,1,15.6,8,1,16.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/8,18.0,8,1,19.2,8,1,17.0,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/9,20.7,8,1,25.9,8,1,16.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/10,20.6,8,1,26.5,8,1,14.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/11,20.8,8,1,26.9,8,1,16.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/12,19.4,8,1,24.0,8,1,17.0,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/13,17.4,8,1,19.6,8,1,14.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/14,18.0,8,1,21.2,8,1,14.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/15,18.0,8,1,24.6,5,1,12.5,5,1,0.0,5,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/16,17.3,8,1,20.9,8,1,15.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/17,17.5,8,1,21.9,8,1,14.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/18,18.3,8,1,22.1,8,1,16.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/19,19.7,8,1,24.8,8,1,16.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/20,21.3,8,1,28.6,8,1,16.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/21,18.5,8,1,20.1,8,1,17.4,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/22,19.8,8,1,21.9,8,1,18.5,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/23,20.4,8,1,22.1,8,1,19.3,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/24,21.2,8,1,25.8,8,1,18.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/25,18.6,8,1,21.5,8,1,17.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/26,18.1,8,1,20.7,8,1,16.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/27,16.9,8,1,18.0,8,1,15.9,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/28,18.6,8,1,23.0,8,1,15.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/29,19.2,8,1,23.2,8,1,15.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/30,19.1,8,1,23.3,8,1,14.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/7/31,20.4,8,1,26.4,8,1,16.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/1,20.3,8,1,25.8,8,1,14.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/2,21.2,8,1,24.5,8,1,19.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/3,21.6,8,1,24.4,8,1,18.2,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/4,23.2,8,1,26.2,8,1,21.1,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/5,24.7,8,1,30.4,8,1,22.0,8,1,5.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/6,23.2,8,1,27.2,8,1,21.6,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/7,21.5,8,1,25.9,8,1,16.8,8,1,5.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/8,20.0,8,1,24.7,8,1,16.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/9,20.4,8,1,23.8,8,1,17.5,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/10,20.8,8,1,22.1,8,1,19.9,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/11,24.6,8,1,29.0,8,1,21.5,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/12,25.7,8,1,31.4,8,1,20.9,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/13,23.3,8,1,29.7,8,1,18.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/14,18.5,8,1,22.2,8,1,16.2,8,1,16.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/15,20.1,8,1,23.1,8,1,16.9,8,1,9.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/16,22.8,8,1,28.2,8,1,19.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/17,23.2,8,1,30.0,8,1,19.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/18,21.3,8,1,27.3,8,1,17.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/19,23.7,8,1,27.8,8,1,20.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/20,21.3,8,1,26.7,8,1,17.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/21,18.6,8,1,23.2,8,1,15.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/22,18.1,8,1,25.3,8,1,12.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/23,20.1,8,1,25.5,8,1,14.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/24,20.9,8,1,26.2,8,1,13.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/25,21.5,8,1,25.1,8,1,20.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/26,23.3,8,1,27.9,5,1,19.8,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/27,23.3,8,1,27.4,8,1,19.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/28,23.5,8,1,27.1,8,1,20.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/29,22.5,8,1,29.6,8,1,17.4,8,1,24.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/30,14.6,8,1,18.1,8,1,12.1,8,1,46.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/8/31,15.8,8,1,21.2,8,1,11.9,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/1,18.2,8,1,22.9,8,1,14.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/2,21.2,8,1,25.1,8,1,17.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/3,22.9,8,1,27.1,8,1,20.7,8,1,6.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/4,22.5,8,1,24.3,8,1,21.3,8,1,17.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/5,22.0,8,1,24.1,8,1,20.7,8,1,3.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/6,21.6,8,1,24.8,8,1,20.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/7,23.8,8,1,27.7,8,1,21.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/8,24.4,8,1,28.3,5,1,22.3,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/9,24.4,8,1,29.0,8,1,20.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/10,22.1,8,1,24.6,8,1,19.3,8,1,9.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/11,20.4,8,1,25.7,8,1,16.5,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/12,16.1,8,1,18.3,8,1,14.2,8,1,9.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/13,14.0,8,1,16.1,8,1,12.6,8,1,10.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/14,15.4,8,1,18.9,8,1,12.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/15,17.5,8,1,20.5,8,1,14.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/16,20.0,8,1,23.7,8,1,17.6,8,1,9.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/17,20.3,8,1,23.8,8,1,16.8,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/18,19.3,8,1,22.3,8,1,15.2,8,1,15.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/19,18.0,8,1,24.6,8,1,12.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/20,16.6,8,1,23.2,8,1,11.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/21,16.9,8,1,23.5,8,1,12.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/22,16.7,8,1,23.9,8,1,10.3,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/23,17.4,8,1,21.9,8,1,14.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/24,16.5,8,1,21.3,8,1,12.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/25,13.4,8,1,16.9,8,1,8.9,8,1,5.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/26,15.9,8,1,21.3,8,1,11.8,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/27,15.4,8,1,20.0,8,1,12.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/28,13.7,8,1,19.6,8,1,6.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/29,13.7,8,1,21.0,8,1,5.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/9/30,15.6,8,1,22.8,8,1,10.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/1,14.7,8,1,18.5,8,1,10.5,8,1,6.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/2,16.2,8,1,18.8,8,1,13.5,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/3,16.9,8,1,20.1,8,1,12.9,8,1,6.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/4,13.7,8,1,17.7,8,1,9.6,8,1,11.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/5,14.4,8,1,20.3,8,1,9.7,8,1,5.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/6,13.2,8,1,18.8,8,1,7.0,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/7,12.3,8,1,18.7,5,1,6.6,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/8,11.0,8,1,17.9,8,1,5.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/9,10.1,8,1,17.9,8,1,3.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/10,11.7,8,1,18.2,8,1,4.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/11,14.5,8,1,19.4,8,1,11.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/12,16.0,8,1,19.3,8,1,12.4,8,1,10.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/13,13.9,8,1,19.2,8,1,5.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/14,8.9,8,1,16.0,8,1,2.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/15,6.6,8,1,11.8,8,1,1.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/16,7.2,8,1,15.4,8,1,-1.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/17,9.3,8,1,16.5,8,1,1.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/18,8.7,8,1,17.8,8,1,0.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/19,8.9,8,1,17.4,8,1,1.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/20,8.1,8,1,16.9,8,1,0.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/21,9.3,8,1,16.2,8,1,0.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/22,16.0,8,1,19.9,8,1,11.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/23,15.2,8,1,17.6,8,1,10.0,8,1,25.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/24,8.9,8,1,11.8,8,1,6.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/25,9.5,8,1,13.7,8,1,6.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/10/26,8.8,8,1,13.9,8,1,3.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
