ダウンロードした時刻：2021/02/03 17:22:25

,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京
2017/6/16,22.4,8,1,29.0,8,1,17.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時雨,8,1,晴一時曇,8,1
2017/6/17,22.3,8,1,27.7,8,1,17.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,薄曇,8,1
2017/6/18,19.5,8,1,22.5,8,1,17.7,8,1,11.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後曇,8,1
2017/6/19,22.6,8,1,30.5,8,1,17.3,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後曇,8,1
2017/6/20,22.7,8,1,28.0,8,1,16.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,曇後一時雨,8,1
2017/6/21,22.4,8,1,24.4,8,1,19.8,8,1,45.5,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,曇一時晴,8,1
2017/6/22,24.0,8,1,27.9,8,1,20.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,薄曇時々晴,8,1
2017/6/23,24.6,8,1,30.2,8,1,19.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後時々曇,8,1
2017/6/24,24.6,8,1,29.0,8,1,21.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇一時晴後雨,8,1
2017/6/25,22.3,8,1,23.9,8,1,21.5,8,1,10.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇,8,1
2017/6/26,23.1,8,1,25.9,8,1,20.3,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇後雨,8,1
2017/6/27,23.2,8,1,25.6,8,1,21.3,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後雨,8,1
2017/6/28,22.4,8,1,25.0,8,1,20.2,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇一時晴,8,1,曇時々晴,8,1
2017/6/29,24.6,8,1,29.1,8,1,19.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後時々雨,8,1
2017/6/30,23.8,8,1,25.7,8,1,22.1,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇後一時雨,8,1
2017/7/1,23.4,8,1,25.3,8,1,22.1,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇後雨,8,1
2017/7/2,25.7,8,1,32.0,8,1,20.9,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2017/7/3,28.3,8,1,32.5,8,1,24.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2017/7/4,26.8,8,1,29.9,8,1,23.5,8,1,15.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨後曇時々晴,8,1
2017/7/5,26.3,8,1,31.4,8,1,21.6,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇一時雨,8,1
2017/7/6,26.2,8,1,30.7,8,1,23.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々晴,8,1
2017/7/7,27.0,8,1,32.3,8,1,23.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2017/7/8,27.9,8,1,33.7,8,1,22.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2017/7/9,27.3,8,1,32.5,8,1,23.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,晴,8,1
2017/7/10,27.4,8,1,32.1,8,1,23.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後時々曇,8,1
2017/7/11,27.7,8,1,31.6,8,1,24.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴一時曇,8,1
2017/7/12,28.9,8,1,33.1,8,1,25.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2017/7/13,28.5,8,1,33.4,8,1,26.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,晴一時曇,8,1
2017/7/14,28.2,8,1,32.4,8,1,25.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2017/7/15,28.1,8,1,33.7,8,1,23.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,薄曇,8,1
2017/7/16,28.9,8,1,34.9,8,1,25.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇後一時雨、雷を伴う,8,1
2017/7/17,29.7,8,1,35.0,8,1,25.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇一時雨,8,1,曇,8,1
2017/7/18,26.3,8,1,32.7,8,1,22.7,8,1,10.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨、雷を伴う,8,1,曇時々晴,8,1
2017/7/19,26.5,8,1,31.1,8,1,22.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇時々晴,8,1
2017/7/20,28.2,8,1,32.3,8,1,24.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2017/7/21,29.1,8,1,33.7,8,1,25.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時薄曇,8,1
2017/7/22,28.7,8,1,32.5,8,1,25.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,薄曇一時晴,8,1
2017/7/23,27.3,8,1,28.5,8,1,26.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇,8,1
2017/7/24,29.1,8,1,32.9,8,1,26.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時晴,8,1
2017/7/25,29.4,8,1,32.7,8,1,27.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇、雷を伴う,8,1,曇後時々雨,8,1
2017/7/26,24.6,8,1,28.2,8,1,23.2,8,1,35.0,0,8,1,0,1,8,1,0,1,8,1,大雨一時曇,8,1,曇,8,1
2017/7/27,24.2,8,1,26.7,8,1,22.5,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2017/7/28,26.8,8,1,32.3,8,1,22.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇,8,1
2017/7/29,26.8,8,1,33.5,8,1,23.7,8,1,16.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨、雷を伴う,8,1,雨後一時曇、雷を伴う,8,1
2017/7/30,25.6,8,1,29.2,8,1,23.3,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇時々晴,8,1
2017/7/31,28.0,8,1,33.0,8,1,23.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴後曇,8,1
2017/8/1,26.3,8,1,31.0,8,1,22.7,8,1,6.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2017/8/2,22.9,8,1,25.4,8,1,20.9,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々晴,8,1
2017/8/3,24.3,8,1,28.9,8,1,20.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2017/8/4,25.6,8,1,29.2,8,1,22.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時雨,8,1
2017/8/5,27.8,8,1,31.9,8,1,24.6,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時晴,8,1
2017/8/6,29.0,8,1,33.5,8,1,26.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴時々薄曇,8,1
2017/8/7,28.7,8,1,33.2,8,1,25.9,8,1,9.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々雨,8,1
2017/8/8,29.3,8,1,33.9,8,1,26.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇一時雨後時々晴,8,1
2017/8/9,30.0,8,1,37.1,8,1,25.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,曇一時雨,8,1
2017/8/10,25.7,8,1,28.4,8,1,22.4,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇後雨,8,1
2017/8/11,22.9,8,1,24.8,8,1,21.7,8,1,10.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2017/8/12,24.1,8,1,29.3,8,1,21.0,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後一時晴,8,1,晴後曇,8,1
2017/8/13,26.9,8,1,31.2,8,1,23.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇一時雨,8,1
2017/8/14,24.4,8,1,25.2,8,1,23.4,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2017/8/15,23.7,8,1,26.3,8,1,22.4,8,1,43.5,0,8,1,0,1,8,1,0,1,8,1,大雨時々曇,8,1,雨時々曇,8,1
2017/8/16,21.9,8,1,22.8,8,1,21.1,8,1,18.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2017/8/17,24.2,8,1,28.2,8,1,20.9,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時晴,8,1
2017/8/18,26.5,8,1,30.2,8,1,24.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時雨,8,1
2017/8/19,26.0,8,1,30.3,8,1,22.4,8,1,17.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨、雷を伴う,8,1,曇時々雨、雷を伴う,8,1
2017/8/20,25.3,8,1,29.3,8,1,22.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2017/8/21,27.0,8,1,31.5,8,1,24.1,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後一時晴,8,1,曇,8,1
2017/8/22,27.8,8,1,31.9,8,1,24.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴時々曇,8,1
2017/8/23,29.4,8,1,33.7,8,1,24.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇一時晴,8,1
2017/8/24,29.9,8,1,34.8,8,1,26.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴後薄曇,8,1
2017/8/25,30.4,8,1,34.9,8,1,25.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,薄曇,8,1
2017/8/26,28.9,8,1,33.6,8,1,26.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇,8,1
2017/8/27,26.6,8,1,30.6,8,1,23.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々薄曇,8,1
2017/8/28,26.4,8,1,31.4,8,1,22.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,曇時々晴,8,1
2017/8/29,28.7,8,1,32.2,8,1,25.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,薄曇時々晴,8,1
2017/8/30,27.7,8,1,32.9,8,1,24.1,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴後一時雨,8,1,曇,8,1
2017/8/31,21.6,8,1,24.2,8,1,20.0,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,雨後時々曇,8,1,曇,8,1
2017/9/1,21.8,8,1,27.4,8,1,17.3,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,雨時々曇,8,1
2017/9/2,20.0,8,1,24.5,8,1,16.8,8,1,14.5,0,8,1,0,1,8,1,0,1,8,1,雨一時曇後晴,8,1,晴一時曇,8,1
2017/9/3,22.2,8,1,27.2,8,1,16.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴後曇,8,1
2017/9/4,20.6,8,1,22.5,8,1,18.9,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2017/9/5,23.0,8,1,27.3,8,1,18.8,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨時々曇,8,1
2017/9/6,21.6,8,1,22.8,8,1,19.8,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇一時雨,8,1
2017/9/7,22.1,8,1,24.0,8,1,20.2,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2017/9/8,23.8,8,1,28.2,8,1,21.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,曇時々晴,8,1
2017/9/9,24.5,8,1,29.2,8,1,21.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後曇,8,1
2017/9/10,25.3,8,1,29.9,8,1,21.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後薄曇,8,1
2017/9/11,25.8,8,1,29.8,8,1,22.8,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨時々曇,8,1
2017/9/12,24.8,8,1,27.0,8,1,22.7,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,雨後時々曇、雷を伴う,8,1,晴時々曇,8,1
2017/9/13,26.2,8,1,31.2,8,1,22.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇,8,1
2017/9/14,25.7,8,1,31.0,8,1,22.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇一時雨,8,1
2017/9/15,23.9,8,1,28.5,8,1,19.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇,8,1
2017/9/16,20.5,8,1,22.9,8,1,18.1,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨,8,1
2017/9/17,19.0,8,1,20.9,8,1,17.9,8,1,52.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨一時曇、雷を伴う,8,1
2017/9/18,27.0,8,1,33.3,8,1,20.3,8,1,16.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇時々晴,8,1
2017/9/19,24.6,8,1,28.2,8,1,21.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,曇,8,1
2017/9/20,23.3,8,1,25.7,8,1,21.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,薄曇後一時晴,8,1
2017/9/21,24.2,8,1,29.5,8,1,19.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴時々薄曇,8,1
2017/9/22,21.9,8,1,26.1,8,1,19.3,8,1,20.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨,8,1
2017/9/23,20.1,8,1,24.0,8,1,17.7,8,1,12.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇,8,1
2017/9/24,21.9,8,1,26.3,8,1,18.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇一時晴,8,1
2017/9/25,23.7,8,1,28.9,8,1,19.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇時々晴,8,1
2017/9/26,23.8,8,1,28.2,8,1,20.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後一時薄曇,8,1
2017/9/27,23.7,8,1,26.5,8,1,21.0,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,大雨一時曇,8,1
2017/9/28,19.2,8,1,24.7,8,1,16.2,8,1,45.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2017/9/29,19.9,8,1,24.2,8,1,16.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇時々晴,8,1
2017/9/30,20.1,8,1,24.2,8,1,17.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,快晴,8,1
2017/10/1,20.9,8,1,24.9,8,1,16.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇一時晴,8,1
2017/10/2,22.3,8,1,25.1,8,1,19.6,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨時々曇,8,1
2017/10/3,22.1,8,1,27.8,8,1,19.3,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇後一時雨,8,1
2017/10/4,18.3,8,1,21.3,8,1,15.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇時々晴,8,1
2017/10/5,16.9,8,1,20.7,8,1,14.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,曇,8,1
2017/10/6,15.7,8,1,18.6,8,1,14.0,8,1,28.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,大雨,8,1
2017/10/7,18.0,8,1,22.4,8,1,14.8,8,1,33.5,0,8,1,0,1,8,1,0,1,8,1,雨後曇一時晴,8,1,晴一時曇,8,1
2017/10/8,20.9,8,1,26.4,8,1,17.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々曇,8,1
2017/10/9,21.0,8,1,25.3,8,1,16.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,晴一時曇,8,1
2017/10/10,22.8,8,1,28.6,8,1,18.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2017/10/11,21.2,8,1,23.4,8,1,19.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇後一時晴,8,1
2017/10/12,23.1,8,1,29.0,8,1,18.7,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,曇時々雨,8,1
2017/10/13,15.9,8,1,19.8,8,1,14.5,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨一時曇,8,1
2017/10/14,14.6,8,1,15.4,8,1,13.7,8,1,19.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇一時雨,8,1
2017/10/15,15.0,8,1,16.0,8,1,14.1,8,1,13.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2017/10/16,12.7,8,1,14.3,8,1,11.8,8,1,32.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2017/10/17,13.3,8,1,15.6,8,1,11.6,8,1,7.5,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,晴一時曇,8,1
2017/10/18,14.5,8,1,19.5,8,1,11.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇後雨,8,1
2017/10/19,11.0,8,1,12.3,8,1,9.9,8,1,42.0,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,雨,8,1
2017/10/20,14.3,8,1,17.0,8,1,11.4,8,1,15.5,0,8,1,0,1,8,1,0,1,8,1,雨後時々曇,8,1,雨,8,1
2017/10/21,16.4,8,1,17.2,8,1,15.2,8,1,21.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2017/10/22,17.4,8,1,18.1,8,1,16.8,8,1,147.5,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,大雨,8,1
2017/10/23,19.0,8,1,22.7,8,1,15.0,8,1,40.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後晴,8,1,薄曇時々晴,8,1
2017/10/24,15.1,8,1,18.2,8,1,13.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後時々雨,8,1
2017/10/25,12.8,8,1,14.4,8,1,11.2,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,雨後一時曇,8,1,晴一時雨,8,1
2017/10/26,14.4,8,1,20.2,8,1,10.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2017/10/27,15.1,8,1,20.7,8,1,9.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇一時晴,8,1
2017/10/28,14.4,8,1,16.5,8,1,13.4,8,1,7.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨,8,1
2017/10/29,14.5,8,1,16.3,8,1,13.4,8,1,105.5,0,8,1,0,1,8,1,0,1,8,1,大雨、雷を伴う,8,1,晴一時雨,8,1
2017/10/30,15.3,8,1,18.9,8,1,10.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時曇,8,1
2017/10/31,12.7,8,1,16.9,8,1,9.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々曇,8,1
2017/11/1,13.1,8,1,19.1,8,1,9.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴,8,1
2017/11/2,15.3,8,1,20.8,8,1,9.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇時々雨,8,1
2017/11/3,16.2,8,1,21.9,8,1,12.0,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,曇,8,1
2017/11/4,16.1,8,1,21.8,8,1,11.9,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇後一時雨,8,1,晴一時雨,8,1
2017/11/5,13.3,8,1,17.8,8,1,10.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2017/11/6,13.6,8,1,19.8,8,1,8.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2017/11/7,15.5,8,1,21.2,8,1,9.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,薄曇,8,1
2017/11/8,14.6,8,1,18.4,8,1,11.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,晴,8,1
2017/11/9,14.4,8,1,18.8,8,1,10.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後時々曇,8,1
2017/11/10,12.9,8,1,17.7,8,1,9.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴時々曇,8,1
2017/11/11,16.4,8,1,20.7,8,1,11.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2017/11/12,12.0,8,1,16.1,8,1,9.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2017/11/13,11.8,8,1,16.5,8,1,7.6,8,1,7.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇一時雨,8,1
2017/11/14,11.9,8,1,15.3,8,1,10.3,8,1,4.0,0,8,1,0,1,8,1,0,1,5,1,曇後雨,8,1,曇時々晴一時雨,8,1
2017/11/15,12.8,8,1,17.0,8,1,10.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後時々晴,8,1,晴一時曇,8,1
2017/11/16,11.6,8,1,16.4,8,1,7.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇一時晴,8,1
2017/11/17,9.9,8,1,13.6,8,1,5.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,曇,8,1
2017/11/18,10.7,8,1,15.1,8,1,8.2,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇後晴,8,1
2017/11/19,8.6,8,1,12.3,8,1,4.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後時々薄曇,8,1
2017/11/20,6.4,8,1,10.4,8,1,3.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後時々晴,8,1,快晴,8,1
2017/11/21,7.9,8,1,11.9,8,1,3.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2017/11/22,7.1,8,1,11.5,8,1,3.2,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,雨,8,1
2017/11/23,9.4,8,1,14.5,8,1,6.1,8,1,27.0,0,8,1,0,1,8,1,0,1,8,1,雨後晴,8,1,晴後曇,8,1
2017/11/24,9.4,8,1,14.8,8,1,5.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇後一時雨,8,1,快晴,8,1
2017/11/25,9.1,8,1,14.4,8,1,3.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,晴一時薄曇,8,1
2017/11/26,11.6,8,1,18.2,8,1,3.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,薄曇一時晴,8,1
2017/11/27,11.4,8,1,14.5,8,1,7.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇,8,1
2017/11/28,11.6,8,1,15.0,8,1,9.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴一時曇,8,1
2017/11/29,12.7,8,1,19.2,8,1,7.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇,8,1
2017/11/30,11.0,8,1,14.3,8,1,7.7,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2017/12/1,8.5,8,1,10.2,8,1,6.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,晴時々曇,8,1
2017/12/2,7.6,8,1,11.1,8,1,4.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2017/12/3,8.2,8,1,12.5,8,1,5.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2017/12/4,8.8,8,1,12.6,8,1,4.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇時々雨後晴,8,1
2017/12/5,9.2,8,1,14.5,8,1,4.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2017/12/6,6.9,8,1,11.1,8,1,2.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2017/12/7,6.4,8,1,11.5,8,1,2.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時薄曇,8,1
2017/12/8,5.7,8,1,9.5,8,1,2.6,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,雨後晴,8,1
2017/12/9,5.9,8,1,10.4,8,1,1.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時薄曇,8,1
2017/12/10,6.9,8,1,13.3,8,1,1.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,晴後時々曇,8,1
2017/12/11,9.9,8,1,16.0,8,1,5.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,快晴,8,1
2017/12/12,6.8,8,1,10.3,8,1,3.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,晴一時薄曇,8,1
