ダウンロードした時刻：2021/02/03 17:45:41

,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多
2020/12/3,10.6,8,1,14.0,8,1,8.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/4,9.1,8,1,11.6,8,1,4.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/5,7.8,8,1,12.4,8,1,3.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/6,8.4,8,1,14.8,8,1,2.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/7,9.5,8,1,14.5,8,1,3.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/8,9.6,8,1,11.7,8,1,7.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/9,8.5,8,1,14.1,8,1,4.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/10,9.6,8,1,15.1,8,1,3.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/11,10.5,8,1,16.3,8,1,5.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/12,10.9,8,1,15.3,8,1,5.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/13,8.3,8,1,12.7,8,1,2.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/14,6.3,8,1,11.7,8,1,4.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/15,3.7,8,1,6.3,8,1,1.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/16,4.6,8,1,7.4,8,1,3.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/17,4.5,8,1,7.0,8,1,1.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/18,5.6,8,1,9.7,8,1,1.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/19,6.4,8,1,9.3,8,1,1.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/20,4.9,8,1,9.3,8,1,1.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/21,6.1,8,1,9.2,8,1,3.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/22,7.1,8,1,10.7,8,1,3.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/23,7.1,8,1,12.3,8,1,0.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/24,8.5,8,1,11.3,8,1,5.2,8,1,8.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/25,6.8,8,1,10.2,8,1,1.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/26,5.5,8,1,11.3,8,1,0.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/27,7.1,8,1,11.5,8,1,2.3,8,1,8.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/28,10.4,8,1,15.8,8,1,5.9,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/29,10.0,8,1,16.9,8,1,3.3,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/30,4.3,8,1,11.3,8,1,0.3,8,1,11.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/31,2.6,8,1,5.2,8,1,0.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
