ダウンロードした時刻：2021/02/03 17:46:48

,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都
2011/6/9,23.9,8,1,27.8,8,1,21.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/6/10,23.3,8,1,25.9,8,1,20.8,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨、雷を伴う,8,1,大雨,8,1
2011/6/11,21.8,8,1,25.2,8,1,19.1,8,1,39.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇一時晴,8,1
2011/6/12,20.4,8,1,24.5,8,1,17.5,8,1,16.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後曇,8,1
2011/6/13,21.6,8,1,25.6,8,1,18.2,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時雨,8,1
2011/6/14,22.3,8,1,27.8,8,1,18.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇,8,1
2011/6/15,21.7,8,1,26.6,8,1,16.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/6/16,19.9,8,1,22.8,8,1,18.0,8,1,17.5,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,雨,8,1
2011/6/17,22.2,8,1,26.0,8,1,17.9,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/6/18,21.9,8,1,23.6,8,1,20.8,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/6/19,22.7,8,1,26.8,8,1,20.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇後時々雨,8,1
2011/6/20,22.5,8,1,24.8,8,1,20.3,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇時々雨、雷を伴う,8,1
2011/6/21,25.3,8,1,30.6,8,1,21.5,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴後曇,8,1
2011/6/22,26.3,8,1,31.0,8,1,21.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2011/6/23,28.5,8,1,32.9,8,1,25.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,曇一時晴,8,1
2011/6/24,29.2,8,1,33.7,8,1,26.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇後晴,8,1,晴後曇,8,1
2011/6/25,30.4,8,1,34.9,8,1,27.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇一時雨,8,1
2011/6/26,29.0,8,1,33.6,8,1,24.7,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時雨,8,1
2011/6/27,29.0,8,1,33.3,8,1,25.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,曇後一時雨,8,1
2011/6/28,30.0,8,1,34.7,8,1,26.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/6/29,30.3,8,1,36.4,8,1,24.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2011/6/30,28.8,8,1,35.0,8,1,25.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴、雷を伴う,8,1,曇,8,1
2011/7/1,26.4,8,1,29.4,8,1,24.4,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇一時雨,8,1
2011/7/2,27.5,8,1,32.5,8,1,23.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇一時晴,8,1
2011/7/3,27.6,8,1,31.5,8,1,23.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/7/4,27.7,8,1,31.2,8,1,23.6,8,1,7.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨時々曇,8,1
2011/7/5,27.4,8,1,33.3,8,1,23.3,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,薄曇一時晴,8,1
2011/7/6,26.4,8,1,31.9,8,1,22.3,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,雨,8,1
2011/7/7,24.2,8,1,25.3,8,1,23.3,8,1,43.0,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,雨後曇,8,1
2011/7/8,29.2,8,1,34.3,8,1,24.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,曇,8,1
2011/7/9,30.4,8,1,35.4,8,1,26.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴一時曇,8,1
2011/7/10,30.5,8,1,36.5,8,1,24.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/7/11,29.8,8,1,34.9,8,1,25.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴、雷を伴う,8,1,晴時々曇,8,1
2011/7/12,27.8,8,1,31.0,8,1,25.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,曇時々晴,8,1
2011/7/13,28.8,8,1,34.4,8,1,24.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,曇後一時晴,8,1
2011/7/14,29.5,8,1,34.8,8,1,25.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴,8,1
2011/7/15,29.8,8,1,35.8,8,1,24.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/7/16,30.3,8,1,36.7,8,1,24.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/7/17,30.3,8,1,35.7,8,1,25.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2011/7/18,27.5,8,1,29.8,8,1,25.5,8,1,35.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨時々曇,8,1
2011/7/19,26.6,8,1,28.9,8,1,24.4,8,1,15.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後曇,8,1
2011/7/20,28.5,8,1,33.0,8,1,26.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,曇一時晴,8,1
2011/7/21,26.3,8,1,29.5,8,1,24.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時晴後時々雨,8,1
2011/7/22,24.7,8,1,27.7,8,1,21.7,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/7/23,26.4,8,1,32.1,8,1,23.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/7/24,26.7,8,1,32.4,8,1,21.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,晴後曇,8,1
2011/7/25,27.3,8,1,32.5,8,1,24.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,曇後晴,8,1
2011/7/26,28.0,8,1,33.7,8,1,23.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,曇後時々雨,8,1
2011/7/27,28.1,8,1,32.7,8,1,25.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/7/28,27.6,8,1,33.5,8,1,24.7,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨、雷を伴う,8,1,曇後一時晴,8,1
2011/7/29,28.2,8,1,33.9,8,1,23.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,晴後一時曇,8,1
2011/7/30,28.2,8,1,32.3,8,1,25.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇、雷を伴う,8,1,薄曇後時々晴,8,1
2011/7/31,27.4,8,1,33.3,8,1,23.8,8,1,7.5,0,8,1,0,1,8,1,0,1,8,1,曇後晴一時雨,8,1,曇後時々雨,8,1
2011/8/1,27.1,8,1,31.5,8,1,23.9,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,曇一時晴,8,1
2011/8/2,27.4,8,1,31.3,8,1,24.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴後曇,8,1
2011/8/3,29.0,8,1,34.0,8,1,25.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,晴,8,1
2011/8/4,29.4,8,1,34.2,8,1,24.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2011/8/5,27.2,8,1,31.2,8,1,25.0,8,1,15.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨、雷を伴う,8,1,曇一時雨,8,1
2011/8/6,28.9,8,1,34.3,8,1,24.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇,8,1
2011/8/7,29.8,8,1,35.2,8,1,24.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,晴後一時曇,8,1
2011/8/8,30.2,8,1,36.2,8,1,25.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇後一時晴,8,1,薄曇後晴,8,1
2011/8/9,31.0,8,1,36.9,8,1,26.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇後晴、雷を伴う,8,1
2011/8/10,31.1,8,1,36.3,8,1,26.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇一時晴,8,1
2011/8/11,29.6,8,1,33.4,8,1,27.0,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇時々晴,8,1
2011/8/12,29.8,8,1,35.9,8,1,25.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇一時晴,8,1
2011/8/13,31.1,8,1,36.7,8,1,26.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,晴,8,1
2011/8/14,30.5,8,1,36.3,8,1,26.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2011/8/15,29.4,8,1,34.8,8,1,26.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後晴,8,1,晴後時々曇,8,1
2011/8/16,30.1,8,1,35.2,8,1,26.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,曇一時晴,8,1
2011/8/17,30.2,8,1,33.7,8,1,27.0,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,薄曇後晴,8,1
2011/8/18,30.1,8,1,35.6,8,1,26.7,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴後一時雨,8,1,曇後一時雨,8,1
2011/8/19,27.8,8,1,32.2,8,1,25.9,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後一時晴,8,1,曇後一時雨,8,1
2011/8/20,24.7,8,1,29.5,8,1,22.2,8,1,7.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,曇時々雨,8,1
2011/8/21,23.8,8,1,25.8,8,1,22.2,8,1,22.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後曇,8,1
2011/8/22,26.3,8,1,30.7,8,1,22.2,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々雨,8,1
2011/8/23,27.1,8,1,31.4,8,1,24.1,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇,8,1
2011/8/24,29.0,8,1,34.7,8,1,24.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,曇後時々雨,8,1
2011/8/25,27.6,8,1,31.7,8,1,25.1,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇、雷を伴う,8,1,曇後一時雨,8,1
2011/8/26,27.7,8,1,32.9,8,1,24.9,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨、雷を伴う,8,1,曇時々晴一時雨、雷を伴う,8,1
2011/8/27,27.7,8,1,34.0,8,1,24.4,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴後曇時々雨,8,1,曇時々雨後晴,8,1
2011/8/28,28.8,8,1,34.0,8,1,24.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/8/29,28.9,8,1,34.5,8,1,23.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/8/30,29.4,8,1,34.8,8,1,24.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇後一時晴,8,1
2011/8/31,28.8,8,1,32.3,8,1,26.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨時々曇,8,1
2011/9/1,27.7,8,1,31.3,8,1,24.8,8,1,31.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇時々雨,8,1
2011/9/2,28.0,8,1,30.1,8,1,25.2,8,1,18.0,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,雨時々曇,8,1
2011/9/3,27.4,8,1,29.3,8,1,23.8,8,1,22.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,大雨,8,1
2011/9/4,23.8,8,1,25.8,8,1,22.1,8,1,93.0,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,雨時々曇,8,1
2011/9/5,24.3,8,1,28.1,8,1,21.2,8,1,12.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,晴一時曇,8,1
2011/9/6,23.3,8,1,28.7,8,1,19.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/9/7,23.2,8,1,30.4,8,1,16.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時薄曇,8,1
2011/9/8,25.0,8,1,31.6,8,1,17.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2011/9/9,28.4,8,1,33.6,8,1,24.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴一時曇,8,1
2011/9/10,28.8,8,1,34.5,8,1,23.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2011/9/11,28.8,8,1,34.2,8,1,25.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,晴,8,1
2011/9/12,27.7,8,1,33.6,8,1,23.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇後晴,8,1
2011/9/13,28.5,8,1,34.7,8,1,22.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/9/14,29.1,8,1,35.2,8,1,25.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/9/15,28.4,8,1,33.8,8,1,24.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇時々晴,8,1
2011/9/16,27.2,8,1,31.4,8,1,24.8,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇一時雨,8,1,雨後一時曇,8,1
2011/9/17,26.6,8,1,33.2,8,1,24.4,8,1,32.5,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨、雷を伴う,8,1,曇一時雨,8,1
2011/9/18,27.8,8,1,32.1,8,1,23.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇後時々晴,8,1
2011/9/19,25.0,8,1,30.3,8,1,20.6,8,1,12.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,雨一時曇,8,1
2011/9/20,21.0,8,1,21.8,8,1,20.3,8,1,38.0,0,8,1,0,1,8,1,0,1,8,1,大雨後一時曇,8,1,大雨一時曇,8,1
2011/9/21,22.8,8,1,26.1,8,1,21.1,8,1,67.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇後一時雨,8,1
2011/9/22,20.4,8,1,24.6,8,1,16.9,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,晴,8,1
2011/9/23,18.6,8,1,24.9,8,1,14.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/9/24,18.6,8,1,25.2,8,1,12.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後時々曇,8,1
2011/9/25,20.9,8,1,24.9,8,1,16.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/9/26,20.9,8,1,24.1,8,1,18.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時晴,8,1
2011/9/27,21.3,8,1,28.9,8,1,15.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/9/28,22.0,8,1,28.6,8,1,16.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,薄曇後晴,8,1
2011/9/29,22.5,8,1,28.3,8,1,16.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇,8,1
2011/9/30,22.6,8,1,25.2,8,1,20.2,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇後一時晴,8,1
2011/10/1,19.0,8,1,23.1,8,1,15.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2011/10/2,17.1,8,1,22.9,8,1,13.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2011/10/3,16.4,8,1,21.3,8,1,12.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,薄曇時々晴,8,1
2011/10/4,17.4,8,1,23.7,8,1,10.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2011/10/5,18.6,8,1,21.5,8,1,16.7,8,1,17.0,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,雨時々曇,8,1
2011/10/6,19.8,8,1,24.8,8,1,16.2,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,曇時々晴,8,1
2011/10/7,18.7,8,1,24.0,8,1,14.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/10/8,17.7,8,1,24.9,8,1,12.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/10/9,18.6,8,1,25.5,8,1,12.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,晴時々薄曇,8,1
2011/10/10,19.7,8,1,26.0,8,1,14.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,晴,8,1
2011/10/11,19.0,8,1,23.6,8,1,15.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,晴,8,1
2011/10/12,19.5,8,1,25.7,8,1,14.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇,8,1
2011/10/13,18.1,8,1,20.7,8,1,15.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,晴時々曇,8,1
2011/10/14,19.2,8,1,22.9,8,1,15.1,8,1,70.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,大雨時々曇,8,1
2011/10/15,21.4,8,1,23.1,8,1,19.5,8,1,33.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨後曇一時晴,8,1
2011/10/16,20.3,8,1,24.7,8,1,15.3,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇一時晴,8,1
2011/10/17,18.1,8,1,22.8,8,1,14.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇後晴,8,1
2011/10/18,17.6,8,1,23.6,8,1,13.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/10/19,17.2,8,1,24.9,8,1,11.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/10/20,19.7,8,1,26.1,8,1,13.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2011/10/21,20.8,8,1,26.4,8,1,16.2,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,雨時々曇,8,1
2011/10/22,21.6,8,1,26.1,8,1,19.2,8,1,52.0,0,8,1,0,1,8,1,0,1,8,1,曇時々大雨、雷を伴う,8,1,曇時々雨後一時晴,8,1
2011/10/23,20.5,8,1,25.7,8,1,17.1,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,晴一時曇,8,1
2011/10/24,19.7,8,1,24.8,8,1,14.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/10/25,18.0,8,1,21.0,8,1,13.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後晴,8,1
2011/10/26,13.6,8,1,18.9,8,1,9.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2011/10/27,13.8,8,1,20.8,8,1,7.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/10/28,16.8,8,1,23.3,8,1,10.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2011/10/29,18.0,8,1,23.7,8,1,11.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇後一時雨,8,1
2011/10/30,16.7,8,1,19.4,8,1,14.5,8,1,19.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後曇,8,1
2011/10/31,17.5,8,1,23.3,8,1,14.2,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々薄曇,8,1
2011/11/1,17.9,8,1,24.9,8,1,11.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,晴,8,1
2011/11/2,18.4,8,1,23.3,8,1,13.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇,8,1
2011/11/3,18.8,8,1,23.0,8,1,15.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴一時曇,8,1
2011/11/4,19.3,8,1,26.2,8,1,14.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時薄曇,8,1
2011/11/5,18.8,8,1,21.1,8,1,15.9,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,曇一時雨,8,1
2011/11/6,19.8,8,1,22.1,8,1,18.4,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇,8,1
2011/11/7,17.0,8,1,20.0,8,1,12.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時晴,8,1
2011/11/8,14.4,8,1,19.5,8,1,10.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴後時々曇,8,1
2011/11/9,12.9,8,1,16.7,8,1,10.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,薄曇,8,1
2011/11/10,13.6,8,1,17.1,8,1,10.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後雨,8,1
2011/11/11,14.7,8,1,17.0,8,1,12.6,8,1,7.0,0,8,1,0,1,8,1,0,1,8,1,雨後時々曇,8,1,晴一時曇,8,1
2011/11/12,15.5,8,1,21.6,8,1,11.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,晴後曇,8,1
2011/11/13,16.5,8,1,22.7,8,1,12.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴一時曇,8,1
2011/11/14,14.3,8,1,19.3,8,1,10.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/11/15,13.0,8,1,17.7,8,1,10.5,8,1,0.0,0,8,1,0,1,8,1,0,1,5,1,晴一時曇後時々雨,8,1,雨時々曇一時晴,8,1
2011/11/16,10.9,8,1,15.8,8,1,7.4,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後曇,8,1
2011/11/17,11.7,8,1,18.4,8,1,7.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇,8,1
2011/11/18,13.1,8,1,16.4,8,1,8.4,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨一時曇,8,1
2011/11/19,15.6,8,1,17.5,8,1,13.1,8,1,57.0,0,8,1,0,1,8,1,0,1,8,1,大雨一時曇,8,1,曇一時雨,8,1
2011/11/20,14.6,8,1,18.6,8,1,9.1,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,晴時々曇,8,1
2011/11/21,9.0,8,1,13.3,8,1,6.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴一時曇,8,1
2011/11/22,9.0,8,1,14.7,8,1,4.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後時々曇,8,1
2011/11/23,10.7,8,1,14.4,8,1,6.0,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,晴時々曇一時雨,8,1
2011/11/24,9.8,8,1,12.8,8,1,5.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後一時曇,8,1
2011/11/25,7.8,8,1,13.4,8,1,3.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後時々曇,8,1
2011/11/26,8.4,8,1,14.3,8,1,3.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後薄曇,8,1
2011/11/27,9.4,8,1,15.1,8,1,4.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,薄曇,8,1
2011/11/28,11.3,8,1,14.7,8,1,8.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/11/29,13.1,8,1,18.0,8,1,9.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴後一時曇,8,1
2011/11/30,14.5,8,1,20.3,8,1,9.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇,8,1
2011/12/1,11.1,8,1,13.6,8,1,9.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時雨,8,1
2011/12/2,10.3,8,1,13.1,8,1,8.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇後雨,8,1
2011/12/3,14.8,8,1,18.1,8,1,12.0,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇時々雨一時晴,8,1
2011/12/4,11.0,8,1,14.8,8,1,8.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,晴一時薄曇,8,1
2011/12/5,9.2,8,1,14.4,8,1,5.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時雨,8,1,晴後曇,8,1
