ダウンロードした時刻：2021/02/03 17:37:12

,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳
2011/3/15,-0.8,8,1,1.6,8,1,-3.2,8,1,0.0,8,1,30,8,1,1,8,1,,0,1,,0,1
2011/3/16,-2.2,8,1,1.2,8,1,-6.1,8,1,0.0,8,1,30,8,1,0,8,1,,0,1,,0,1
2011/3/17,-5.1,8,1,-1.7,8,1,-9.6,8,1,5.5,8,1,38,8,1,12,8,1,,0,1,,0,1
2011/3/18,-2.7,8,1,2.8,8,1,-12.4,8,1,0.5,8,1,40,8,1,4,8,1,,0,1,,0,1
2011/3/19,3.4,8,1,8.8,8,1,-2.1,8,1,0.0,8,1,33,8,1,0,8,1,,0,1,,0,1
2011/3/20,2.1,8,1,6.5,8,1,-6.3,8,1,0.0,8,1,26,8,1,0,5,1,,0,1,,0,1
2011/3/21,0.9,8,1,4.4,8,1,-4.5,8,1,0.0,8,1,22,8,1,0,8,1,,0,1,,0,1
2011/3/22,-1.8,8,1,0.9,8,1,-7.1,8,1,0.5,8,1,25,8,1,5,8,1,,0,1,,0,1
2011/3/23,-3.2,8,1,0.3,8,1,-8.4,8,1,0.0,8,1,21,8,1,2,8,1,,0,1,,0,1
2011/3/24,-2.1,8,1,1.6,8,1,-7.4,8,1,0.0,8,1,20,8,1,0,8,1,,0,1,,0,1
2011/3/25,-1.1,8,1,2.2,8,1,-7.5,8,1,0.0,8,1,17,8,1,1,8,1,,0,1,,0,1
2011/3/26,-0.6,8,1,3.7,8,1,-3.8,8,1,0.0,8,1,15,8,1,0,8,1,,0,1,,0,1
2011/3/27,-0.9,8,1,3.2,8,1,-4.7,8,1,0.0,8,1,11,8,1,0,8,1,,0,1,,0,1
2011/3/28,0.8,8,1,8.4,8,1,-7.7,8,1,0.0,8,1,8,8,1,0,8,1,,0,1,,0,1
2011/3/29,3.4,8,1,9.8,8,1,-3.3,8,1,0.0,8,1,3,8,1,0,8,1,,0,1,,0,1
2011/3/30,2.7,8,1,8.3,8,1,-3.3,8,1,0.0,8,1,2,8,1,0,8,1,,0,1,,0,1
2011/3/31,2.7,8,1,9.5,5,1,-3.3,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/1,3.6,8,1,8.1,8,1,0.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/2,1.4,8,1,5.9,8,1,-2.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/3,0.3,8,1,4.3,8,1,-4.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/4,-0.1,8,1,5.8,8,1,-4.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/5,4.2,8,1,14.4,8,1,-5.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/6,7.6,8,1,18.7,8,1,-3.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/7,6.8,8,1,12.1,8,1,0.0,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/8,5.2,8,1,9.3,8,1,-3.7,8,1,6.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/9,2.4,8,1,9.6,8,1,-6.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/10,4.8,8,1,10.2,8,1,0.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/11,4.9,8,1,10.3,8,1,0.4,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/12,4.2,8,1,9.0,8,1,-2.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/13,3.2,8,1,7.1,8,1,-0.6,8,1,6.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/14,6.2,8,1,14.6,8,1,-2.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/15,8.3,8,1,14.8,8,1,3.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/16,6.8,8,1,9.7,8,1,2.0,8,1,29.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/17,3.6,8,1,8.2,8,1,0.9,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/18,5.1,8,1,8.0,8,1,2.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/19,4.6,8,1,11.1,8,1,0.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/20,5.2,8,1,11.2,8,1,0.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/21,4.9,8,1,7.9,8,1,2.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/22,2.9,8,1,5.1,8,1,1.9,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/23,8.3,8,1,10.4,8,1,2.9,8,1,33.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/24,7.5,8,1,12.5,8,1,4.9,8,1,15.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/25,6.0,8,1,10.0,8,1,3.5,8,1,8.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/26,7.8,8,1,14.2,8,1,3.5,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/27,9.2,8,1,15.5,8,1,3.2,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/28,7.6,8,1,10.9,8,1,5.0,8,1,29.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/29,7.0,8,1,12.7,8,1,2.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/4/30,10.8,8,1,18.9,8,1,2.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/1,9.6,8,1,12.1,8,1,7.2,8,1,29.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/2,6.4,8,1,9.1,8,1,3.3,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/3,7.3,8,1,12.1,8,1,3.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/4,4.4,8,1,6.5,8,1,2.5,8,1,3.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/5,7.1,8,1,13.0,8,1,1.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/6,6.2,8,1,12.1,8,1,-1.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/7,10.0,8,1,12.5,8,1,7.8,8,1,21.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/8,9.6,8,1,13.8,8,1,6.8,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/9,10.7,8,1,15.9,5,1,6.6,5,1,0.0,5,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/10,10.0,8,1,16.4,8,1,6.8,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/11,9.8,8,1,16.8,8,1,5.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/12,8.4,8,1,16.3,8,1,1.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/13,8.0,8,1,10.3,8,1,5.7,8,1,8.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/14,7.7,8,1,12.7,8,1,5.3,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/15,6.9,8,1,12.0,8,1,1.6,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/16,9.0,8,1,14.9,8,1,0.2,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/17,9.3,8,1,13.8,8,1,4.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/18,12.7,8,1,22.3,8,1,2.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/19,11.2,8,1,13.7,8,1,7.9,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/20,13.9,8,1,19.6,8,1,10.6,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/21,11.7,8,1,12.7,8,1,10.2,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/22,11.6,8,1,17.6,8,1,8.1,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/23,9.1,8,1,13.1,8,1,6.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/24,9.0,8,1,12.7,8,1,6.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/25,10.9,8,1,17.5,8,1,6.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/26,9.6,8,1,17.0,8,1,5.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/27,11.5,8,1,17.1,8,1,5.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/28,13.5,8,1,18.5,8,1,11.6,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/29,13.5,8,1,17.0,8,1,9.0,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/30,12.6,8,1,18.2,8,1,4.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/5/31,8.5,8,1,14.3,8,1,0.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/1,8.3,8,1,12.2,8,1,5.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/2,11.0,8,1,16.2,8,1,5.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/3,11.7,8,1,15.8,8,1,10.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/4,11.8,8,1,14.1,8,1,9.6,8,1,3.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/5,14.1,8,1,19.3,8,1,9.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/6,13.7,8,1,21.2,8,1,6.3,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/7,13.6,8,1,21.1,8,1,8.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/8,13.4,8,1,18.3,8,1,8.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/9,14.2,8,1,17.7,8,1,12.0,8,1,6.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/10,15.1,8,1,18.5,8,1,13.0,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/11,17.6,8,1,23.7,8,1,13.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/12,16.2,8,1,20.6,8,1,14.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/13,13.7,8,1,17.1,8,1,12.4,8,1,3.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/14,12.7,8,1,14.7,8,1,11.7,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/15,13.7,8,1,18.3,8,1,10.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/16,14.3,8,1,18.9,8,1,11.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/17,15.7,8,1,22.0,8,1,11.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/18,14.2,8,1,16.7,8,1,11.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/19,16.6,8,1,23.6,8,1,9.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/20,17.1,8,1,22.1,8,1,13.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/21,19.0,8,1,26.0,5,1,11.6,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/22,19.8,8,1,25.6,8,1,17.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/23,15.7,8,1,18.2,8,1,12.5,8,1,11.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/24,14.0,8,1,17.5,8,1,10.8,8,1,17.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/25,14.0,8,1,18.8,8,1,8.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/26,13.4,8,1,19.6,8,1,7.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/27,14.1,8,1,17.8,8,1,7.3,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/28,17.1,8,1,20.2,8,1,15.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/29,19.2,8,1,24.0,8,1,15.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/6/30,19.3,8,1,22.6,8,1,15.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/1,20.4,8,1,28.4,8,1,15.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/2,17.1,8,1,26.3,8,1,14.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/3,16.9,8,1,19.3,8,1,13.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/4,18.5,8,1,22.3,8,1,16.4,8,1,58.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/5,19.1,8,1,23.4,8,1,16.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/6,20.1,8,1,25.7,8,1,15.6,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/7,20.6,8,1,25.8,8,1,15.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/8,18.6,8,1,20.1,8,1,16.8,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/9,22.4,8,1,28.1,8,1,18.9,8,1,12.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/10,21.9,8,1,26.7,8,1,18.9,8,1,13.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/11,19.0,8,1,21.2,5,1,17.2,5,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/12,20.8,8,1,27.5,4,1,17.5,4,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/13,22.9,8,1,29.0,8,1,18.6,8,1,13.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/14,20.1,8,1,21.2,8,1,18.0,8,1,8.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/15,16.6,8,1,18.1,8,1,15.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/16,16.8,8,1,18.0,8,1,15.2,8,1,45.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/17,18.4,8,1,19.5,8,1,17.0,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/18,19.8,8,1,24.6,8,1,17.3,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/19,20.4,8,1,28.3,8,1,16.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/20,16.3,8,1,20.8,8,1,12.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/21,16.0,8,1,21.0,8,1,12.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/22,16.6,8,1,21.1,8,1,11.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/23,18.0,8,1,23.2,8,1,14.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/24,20.5,8,1,27.1,8,1,13.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/25,21.9,8,1,27.5,8,1,18.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/26,21.1,8,1,27.5,8,1,15.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/27,22.3,8,1,27.3,8,1,18.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/28,22.0,8,1,27.5,8,1,18.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/29,22.7,8,1,29.8,8,1,18.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/30,20.3,8,1,22.5,8,1,17.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/7/31,18.5,8,1,23.1,8,1,16.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/1,18.5,8,1,21.8,8,1,16.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/2,18.7,8,1,23.0,8,1,16.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/3,20.4,8,1,25.7,8,1,14.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/4,21.8,8,1,25.3,8,1,20.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/5,21.9,8,1,25.2,8,1,19.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/6,22.8,8,1,28.7,8,1,19.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/7,25.0,8,1,32.4,8,1,19.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/8,21.8,8,1,26.6,8,1,19.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/9,21.5,8,1,25.9,8,1,19.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/10,23.4,8,1,27.0,8,1,20.5,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/11,27.0,8,1,34.2,8,1,19.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/12,23.5,8,1,28.8,8,1,17.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/13,21.0,8,1,26.9,8,1,13.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/14,22.8,8,1,25.5,8,1,19.5,8,1,20.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/15,23.8,8,1,27.9,8,1,20.3,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/16,20.6,8,1,22.0,8,1,19.1,8,1,9.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/17,21.1,8,1,25.6,8,1,18.4,8,1,8.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/18,21.5,8,1,26.2,8,1,18.9,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/19,21.3,8,1,26.2,8,1,18.2,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/20,19.5,8,1,22.3,8,1,17.8,8,1,14.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/21,20.1,8,1,24.9,8,1,16.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/22,20.2,8,1,24.2,8,1,15.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/23,18.1,8,1,19.8,8,1,16.0,8,1,8.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/24,20.1,8,1,24.8,8,1,17.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/25,20.1,8,1,22.1,8,1,18.4,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/26,19.9,8,1,25.2,8,1,15.1,8,1,23.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/27,20.8,8,1,28.2,8,1,14.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/28,21.2,8,1,28.7,8,1,13.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/29,20.8,8,1,25.3,8,1,15.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/30,22.0,8,1,25.5,8,1,19.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/8/31,22.6,8,1,25.7,8,1,19.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/1,23.7,8,1,27.2,8,1,21.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/2,22.5,8,1,24.4,8,1,20.2,8,1,35.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/3,22.5,8,1,24.3,8,1,20.2,8,1,22.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/4,23.1,8,1,27.9,8,1,20.3,8,1,30.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/5,23.4,8,1,25.7,8,1,21.7,8,1,31.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/6,19.4,8,1,23.5,8,1,14.7,8,1,27.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/7,18.6,8,1,22.9,8,1,13.3,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/8,21.7,8,1,28.0,8,1,17.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/9,20.4,8,1,22.3,8,1,18.4,8,1,8.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/10,18.8,8,1,24.3,8,1,13.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/11,17.1,8,1,21.2,8,1,12.7,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/12,18.8,8,1,20.9,8,1,16.5,8,1,8.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/13,18.8,8,1,24.0,8,1,15.5,8,1,6.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/14,18.4,8,1,24.9,8,1,14.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/15,20.1,8,1,22.9,8,1,16.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/16,22.7,8,1,26.6,8,1,20.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/17,20.6,8,1,23.9,8,1,17.8,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/18,16.1,8,1,17.9,8,1,13.8,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/19,14.0,8,1,16.8,8,1,11.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/20,13.9,8,1,19.4,8,1,9.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/21,12.5,8,1,15.2,8,1,9.3,8,1,5.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/22,12.8,8,1,15.3,8,1,11.2,8,1,38.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/23,13.2,8,1,18.1,8,1,9.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/24,13.6,8,1,19.1,8,1,7.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/25,14.2,8,1,21.0,8,1,7.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/26,15.0,8,1,19.8,8,1,11.1,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/27,15.8,8,1,23.2,8,1,9.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/28,14.8,8,1,21.1,5,1,6.5,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/29,15.9,8,1,21.7,8,1,8.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/9/30,15.4,8,1,17.9,5,1,11.9,5,1,30.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/1,10.1,8,1,14.6,8,1,4.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/2,7.1,8,1,14.8,8,1,0.3,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/3,5.6,8,1,11.8,8,1,0.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/4,8.2,8,1,17.8,8,1,-1.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/5,11.3,8,1,19.7,8,1,2.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/6,11.3,8,1,15.0,8,1,6.0,8,1,15.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/7,12.3,8,1,17.3,8,1,7.0,8,1,17.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/8,11.2,8,1,18.3,8,1,3.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/9,11.5,8,1,18.5,8,1,2.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/10,13.8,8,1,19.2,8,1,4.9,8,1,5.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/11,9.1,8,1,15.9,8,1,2.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/12,7.9,8,1,17.1,8,1,0.2,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/13,9.2,8,1,17.9,8,1,1.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/14,9.9,8,1,17.5,8,1,0.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/15,14.0,8,1,17.4,8,1,9.5,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/16,15.8,8,1,20.2,8,1,11.5,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/17,12.0,8,1,17.2,8,1,4.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/18,7.7,8,1,12.5,8,1,2.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/19,9.4,8,1,17.5,8,1,1.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/20,8.1,8,1,16.6,8,1,-0.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/21,10.6,8,1,17.1,8,1,1.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/22,14.5,8,1,19.7,8,1,9.3,8,1,50.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/23,13.7,8,1,17.2,8,1,8.9,8,1,7.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/24,10.7,8,1,14.6,8,1,6.1,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/25,12.1,8,1,16.2,8,1,6.1,8,1,6.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2011/10/26,7.3,8,1,9.3,8,1,5.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
